sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
1666368,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,No,0.0,0.74,0.73,0.0,No,No,No,Yes,No,No
2306086,919.0,4.0,884.0,524.0,1364.0,1924.0,283.0,962.0,1907.0,2944.0,293.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1582847,0.0,2.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,0.0,0.0,Yes,No,Yes,Yes,No,No
2005973,17.0,2.0,0.0,50.0,50.0,50.0,5.0,14.0,28.0,41.0,0.0,No,0.0,0.94,0.97,0.0,No,No,No,Yes,No,No
2148362,23.0,4.0,0.0,11.0,11.0,22.0,1.0,6.0,12.0,32.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1963797,337.0,8.0,86.0,238.0,400.0,643.0,98.0,221.0,437.0,665.0,125.0,No,0.0,0.95,0.97,0.0,No,No,No,Yes,No,No
1217781,401.0,8.0,6.0,0.0,340.0,340.0,46.0,99.0,316.0,412.0,33.0,No,0.0,1.0,0.95,0.0,No,No,No,Yes,No,No
1604593,29.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.94,0.97,0.0,No,No,No,Yes,No,No
2935488,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1368615,68.0,8.0,0.0,1.0,4.0,6.0,0.0,2.0,5.0,6.0,0.0,No,0.0,0.99,0.91,0.0,No,No,No,Yes,No,No
1612797,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.98,0.0,Yes,No,No,Yes,No,No
1377154,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.42,0.36,0.0,Yes,No,No,Yes,No,No
3110232,26.0,2.0,0.0,0.0,0.0,0.0,1.0,8.0,17.0,18.0,0.0,No,0.0,1.0,0.93,0.0,No,No,No,Yes,No,No
1999638,52.0,9.0,0.0,0.0,0.0,9.0,4.0,19.0,42.0,61.0,26.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
3096901,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,No,0.0,0.86,0.94,0.0,No,No,No,Yes,No,No
2055986,592.0,9.0,36.0,0.0,0.0,0.0,105.0,474.0,776.0,1279.0,170.0,No,0.0,0.81,0.9,0.0,No,No,No,Yes,No,No
2962684,8.0,8.0,0.0,5.0,15.0,18.0,5.0,7.0,21.0,33.0,3.0,No,0.0,0.79,0.66,0.0,No,No,No,Yes,No,No
1835801,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.99,0.0,No,No,Yes,Yes,No,No
2268826,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,No,0.0,0.85,0.82,0.0,No,No,No,Yes,No,No
2132072,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.77,0.73,0.0,No,No,No,Yes,No,No
1197242,6.0,12.0,0.0,8.0,15.0,22.0,1.0,5.0,12.0,16.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
3195069,27.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,2.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1232700,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,No,0.0,0.19,0.16,0.0,Yes,No,No,Yes,No,No
1217993,310.0,8.0,11.0,250.0,500.0,625.0,61.0,188.0,387.0,662.0,77.0,No,0.0,0.91,0.8,0.0,No,No,No,Yes,No,No
1353873,95.0,12.0,0.0,0.0,0.0,0.0,3.0,4.0,8.0,11.0,2.0,No,0.0,0.93,0.89,0.0,No,No,No,Yes,No,No
3040110,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.31,0.4,0.0,No,No,No,Yes,No,No
2028337,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.85,0.76,0.0,No,No,No,Yes,No,No
2274021,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.32,0.66,0.0,No,No,No,Yes,No,No
3000482,13.0,8.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,8.0,2.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
1378268,195.0,12.0,0.0,200.0,200.0,400.0,36.0,142.0,329.0,502.0,30.0,No,0.0,0.95,0.86,0.0,No,No,No,Yes,No,No
1131583,74.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,No,0.0,0.93,0.91,0.0,Yes,No,No,Yes,No,No
2000598,4.0,2.0,0.0,4.0,9.0,9.0,2.0,6.0,6.0,6.0,0.0,No,0.0,0.89,0.94,0.0,No,No,No,Yes,No,No
2193225,215.0,12.0,50.0,158.0,286.0,506.0,33.0,113.0,393.0,679.0,134.0,No,0.0,0.94,0.88,0.0,No,No,No,Yes,No,No
1870392,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.97,0.98,0.0,No,No,No,Yes,No,No
1924601,5.0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,13.0,13.0,0.0,No,0.0,0.8,0.82,0.0,Yes,No,No,Yes,No,No
1139967,4764.0,8.0,135.0,0.0,0.0,0.0,167.0,452.0,937.0,1198.0,104.0,No,0.0,0.69,0.59,0.0,No,No,No,Yes,No,No
1935092,7.0,9.0,0.0,0.0,2.0,6.0,0.0,3.0,5.0,10.0,0.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
2023189,8.0,8.0,4.0,10.0,22.0,37.0,1.0,12.0,23.0,37.0,0.0,No,0.0,0.92,0.96,0.0,No,No,No,Yes,No,No
2152144,703.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,9.0,0.0,No,0.0,0.0,0.01,0.0,No,No,No,Yes,No,No
2152362,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
1279248,1292.0,2.0,415.0,2690.0,5560.0,8460.0,690.0,2396.0,4696.0,6616.0,1058.0,No,0.0,0.88,0.94,0.0,No,No,No,Yes,No,No
3106109,816.0,8.0,219.0,653.0,653.0,1320.0,178.0,507.0,923.0,1427.0,279.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,No
1593916,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.63,0.72,0.0,No,No,No,Yes,No,No
1313304,118.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,3.0,No,0.0,0.54,0.69,0.0,Yes,No,No,Yes,No,No
2245330,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,No,0.0,0.73,0.76,0.0,No,No,No,Yes,No,No
2929327,2.0,10.0,0.0,8.0,13.0,18.0,1.0,6.0,11.0,15.0,0.0,No,0.0,0.89,0.9,0.0,No,No,No,Yes,No,No
2915152,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,No
2836268,7.0,4.0,0.0,3.0,6.0,9.0,7.0,38.0,90.0,148.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3036658,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.97,0.9,0.0,No,No,No,Yes,No,No
2307291,271.0,8.0,36.0,437.0,773.0,1109.0,143.0,461.0,873.0,1387.0,84.0,No,45.0,0.95,0.79,0.0,No,No,No,Yes,No,No
1267490,304.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,No,0.0,-99.0,0.0,0.0,No,No,No,Yes,No,No
1534808,2.0,8.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,4.0,0.0,No,0.0,0.0,0.0,0.0,No,No,No,Yes,No,No
2243711,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.57,0.7,0.0,No,No,No,Yes,No,No
2072822,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.0,0.0,0.0,No,No,No,Yes,No,No
1475030,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.91,0.94,0.0,No,No,No,Yes,No,No
1262672,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.76,0.85,0.0,Yes,No,No,Yes,No,No
2907523,7.0,2.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,11.0,1.0,No,0.0,0.92,0.87,0.0,No,No,No,Yes,No,No
1762274,4.0,2.0,0.0,9.0,17.0,25.0,5.0,7.0,21.0,30.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
2223666,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.91,0.94,0.0,No,No,No,Yes,No,No
1671888,71.0,,1.0,0.0,0.0,0.0,18.0,37.0,75.0,129.0,18.0,No,0.0,-99.0,-99.0,0.0,No,No,No,No,No,No
1905642,4.0,12.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,4.0,0.0,No,0.0,0.63,0.72,0.0,No,No,No,Yes,No,No
2192073,165.0,8.0,51.0,270.0,630.0,990.0,74.0,323.0,649.0,995.0,90.0,No,0.0,0.89,0.91,0.0,No,No,No,Yes,No,No
3172983,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.39,0.19,0.0,Yes,No,Yes,Yes,No,No
3043212,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.48,0.48,0.0,Yes,No,No,Yes,No,No
1394120,4.0,2.0,1.0,2.0,4.0,7.0,1.0,3.0,3.0,3.0,1.0,No,0.0,0.96,0.97,0.0,Yes,No,No,Yes,No,No
3205043,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
1494572,0.0,4.0,0.0,197.0,198.0,198.0,0.0,0.0,0.0,0.0,14.0,No,0.0,0.73,0.78,0.0,No,No,No,No,No,No
3210012,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No,0.0,0.88,0.63,0.0,Yes,No,No,Yes,No,No
1506379,29.0,2.0,0.0,3.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.78,0.74,0.0,Yes,No,No,Yes,No,No
3227823,78.0,4.0,0.0,0.0,0.0,0.0,2.0,10.0,15.0,46.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
2144555,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1974712,22.0,2.0,0.0,0.0,7.0,7.0,0.0,4.0,7.0,16.0,0.0,No,0.0,0.73,0.89,0.0,No,No,No,Yes,No,No
1988547,4.0,8.0,0.0,12.0,12.0,12.0,2.0,5.0,10.0,14.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
2972762,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,No
2264730,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.99,0.0,No,No,Yes,Yes,No,No
1369649,4.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,17.0,17.0,0.0,No,0.0,0.99,0.96,0.0,Yes,No,No,Yes,No,No
2239506,29.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.94,0.95,0.0,No,No,Yes,Yes,No,No
1136312,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.82,0.79,0.0,No,No,Yes,Yes,No,No
1514975,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.5,0.82,0.0,Yes,No,No,Yes,No,No
3125675,0.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.94,0.87,0.0,No,No,Yes,Yes,No,No
1359882,8.0,8.0,0.0,0.0,2.0,6.0,1.0,1.0,1.0,1.0,0.0,No,0.0,0.71,0.75,0.0,No,No,No,Yes,No,No
2868782,26.0,2.0,12.0,12.0,36.0,60.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,No
3178106,260.0,8.0,18.0,260.0,260.0,520.0,33.0,97.0,195.0,312.0,54.0,No,0.0,0.97,0.96,0.0,No,No,No,Yes,No,No
1909550,24.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.91,0.95,0.0,No,No,No,Yes,No,No
1432463,83.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.92,0.94,0.0,Yes,No,No,Yes,No,No
1169200,0.0,2.0,0.0,123.0,123.0,123.0,0.0,0.0,0.0,0.0,3.0,No,0.0,0.91,0.9,0.0,Yes,No,No,Yes,No,No
2183949,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.83,0.85,0.0,No,No,No,Yes,No,No
1954711,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.42,0.36,0.0,No,No,No,Yes,No,No
2267564,49.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,1.0,No,0.0,0.97,0.97,0.0,No,No,Yes,Yes,No,No
2989512,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,No,0.0,0.87,0.88,0.0,No,No,No,Yes,No,No
2193467,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,0.0,0.14,0.0,No,No,No,Yes,No,No
1638598,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.92,0.92,0.0,Yes,No,No,Yes,No,No
1948572,144.0,12.0,28.0,154.0,367.0,574.0,79.0,285.0,554.0,785.0,67.0,No,0.0,0.9,0.72,0.0,No,No,No,Yes,No,No
2270230,6.0,10.0,1.0,0.0,6.0,12.0,2.0,4.0,6.0,9.0,0.0,No,0.0,0.89,0.9,0.0,No,No,No,Yes,No,No
1359701,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No,0.0,0.76,0.78,0.0,No,No,Yes,Yes,No,No
2985153,75.0,2.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.94,0.86,0.0,Yes,No,Yes,Yes,No,No
1536210,14049.0,2.0,8524.0,35389.0,73771.0,112081.0,12558.0,43377.0,87415.0,128708.0,7146.0,No,0.0,0.92,0.8,0.0,No,No,No,Yes,No,No
1924058,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.98,0.0,No,No,No,Yes,No,No
1882317,16.0,8.0,3.0,10.0,30.0,50.0,4.0,15.0,38.0,52.0,6.0,No,0.0,0.9,0.89,0.0,No,No,No,Yes,No,No
3142535,74.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,47.0,75.0,2.0,No,0.0,0.0,0.0,0.0,No,No,No,No,No,No
3059562,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,No,0.0,0.87,0.88,0.0,No,No,Yes,Yes,No,No
1649508,82.0,8.0,72.0,333.0,701.0,1021.0,44.0,245.0,688.0,1048.0,53.0,No,32.0,0.55,0.62,0.0,No,No,No,Yes,No,No
3098259,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.97,0.0,Yes,No,No,Yes,No,No
3210634,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.95,0.0,No,No,No,Yes,No,No
1794958,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.9,0.9,0.0,No,No,No,Yes,No,No
2863822,11.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,No,0.0,0.5,0.46,0.0,No,No,No,Yes,No,No
2009430,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,No,0.0,0.68,0.66,0.0,No,No,Yes,Yes,No,No
1126972,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.78,0.82,0.0,No,No,No,Yes,No,No
2132331,187.0,9.0,97.0,0.0,0.0,0.0,9.0,30.0,75.0,114.0,23.0,No,0.0,0.96,0.96,0.0,No,No,No,Yes,No,No
1425387,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.5,0.32,0.0,No,No,No,Yes,No,No
2901375,52.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,No,No,No
2310543,913.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,No,0.0,0.57,0.7,0.0,Yes,No,No,Yes,No,No
2190108,1373.0,,0.0,0.0,0.0,0.0,6.0,6.0,12.0,12.0,6.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
1617879,7.0,8.0,0.0,24.0,48.0,48.0,5.0,23.0,54.0,69.0,0.0,No,0.0,0.98,0.99,0.0,No,No,No,Yes,No,No
1317114,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.91,0.82,0.0,No,No,No,Yes,No,No
2276602,138.0,4.0,1.0,40.0,120.0,160.0,52.0,139.0,288.0,446.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1805234,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.85,0.78,0.0,Yes,No,No,Yes,No,No
2922517,70.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.83,0.69,0.0,No,No,No,Yes,No,No
1990440,56.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,22.0,0.0,No,0.0,0.89,0.93,0.0,No,No,No,Yes,No,No
2975645,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.57,0.68,0.0,No,No,No,Yes,No,No
3126812,191.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1854052,0.0,8.0,0.0,60.0,100.0,160.0,0.0,0.0,0.0,0.0,0.0,No,0.0,1.0,0.99,0.0,No,No,No,Yes,No,No
2820431,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.0,0.0,0.0,No,No,No,Yes,No,No
2108757,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.48,0.48,0.0,Yes,No,No,Yes,No,No
3043616,44.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.98,0.97,0.0,No,No,No,Yes,No,No
3262977,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,1.0,0.0,Yes,No,No,Yes,No,No
1920361,0.0,8.0,0.0,108996.0,179848.0,233584.0,0.0,0.0,0.0,0.0,12393.0,No,0.0,0.91,0.91,0.0,No,No,No,Yes,No,No
1218980,694.0,8.0,79.0,1513.0,1513.0,3026.0,244.0,750.0,1618.0,2609.0,285.0,No,0.0,0.74,0.7,0.0,No,No,No,Yes,No,No
1683293,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
1651731,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,No,0.0,0.59,0.54,0.0,Yes,No,No,Yes,No,No
1625758,39.0,8.0,0.0,0.0,0.0,0.0,2.0,12.0,22.0,35.0,8.0,No,0.0,0.35,0.54,0.0,No,No,No,Yes,No,No
1133459,2.0,12.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,No,0.0,0.62,0.73,0.0,No,No,Yes,Yes,No,No
1565953,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,No,2.0,0.8,0.82,0.0,Yes,No,Yes,Yes,No,No
3174416,32.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,1.0,No,0.0,0.71,0.59,0.0,Yes,No,No,Yes,No,No
1326057,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.69,0.68,0.0,No,No,No,Yes,No,No
1742061,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
1659013,12.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
1896529,83.0,2.0,10.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,15.0,No,0.0,0.99,0.99,0.0,Yes,No,No,Yes,No,No
1744331,3.0,8.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,3.0,0.0,No,0.0,0.87,0.93,0.0,No,No,No,Yes,No,No
1585913,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,No,0.0,0.98,0.98,0.0,No,No,No,Yes,No,No
2874770,0.0,12.0,0.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,0.0,No,0.0,0.73,0.79,0.0,No,No,No,Yes,No,No
3193070,32.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
1451419,10.0,8.0,0.0,8.0,16.0,32.0,5.0,18.0,33.0,54.0,6.0,No,0.0,1.0,0.98,0.0,No,No,No,Yes,No,No
1456115,136.0,8.0,26.0,100.0,220.0,340.0,32.0,105.0,231.0,388.0,82.0,No,0.0,0.92,0.91,0.0,No,No,No,Yes,No,No
1342565,9.0,16.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,5.0,6.0,No,0.0,0.99,0.99,0.0,Yes,No,No,Yes,No,No
1307089,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,No,0.0,0.69,0.68,0.0,No,No,No,Yes,No,No
1807558,34.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.74,0.74,0.0,No,No,No,Yes,No,No
3019218,110.0,2.0,0.0,0.0,0.0,0.0,5.0,22.0,39.0,54.0,0.0,No,0.0,0.9,0.92,0.0,No,No,No,Yes,No,No
3157977,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.54,0.56,0.0,Yes,No,No,Yes,No,No
2083265,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.73,0.76,0.0,No,No,No,Yes,No,No
1549761,0.0,8.0,3.0,16.0,22.0,28.0,2.0,8.0,14.0,20.0,1.0,No,0.0,0.97,0.92,0.0,No,No,No,Yes,No,No
1215185,52.0,8.0,7.0,24.0,46.0,79.0,3.0,27.0,55.0,97.0,18.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
1893632,12.0,8.0,0.0,0.0,12.0,12.0,3.0,11.0,22.0,27.0,0.0,No,0.0,0.98,0.99,0.0,No,No,No,Yes,No,No
1741191,32.0,12.0,11.0,50.0,118.0,176.0,21.0,71.0,121.0,203.0,51.0,No,0.0,0.88,0.91,0.0,No,No,No,Yes,No,No
3012969,5.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,2.0,No,0.0,0.0,0.03,0.0,No,No,No,Yes,No,No
2932463,0.0,2.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,No,0.0,0.09,0.12,0.0,No,No,No,Yes,No,No
2988107,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,No,0.0,0.96,0.96,0.0,Yes,No,No,Yes,No,No
1293665,54.0,,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,No,No,No,Yes,No,No
1757093,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.8,0.82,0.0,No,No,No,Yes,No,No
3269916,3831.0,2.0,1444.0,7653.0,15855.0,25179.0,2192.0,8953.0,17471.0,25713.0,4526.0,No,0.0,0.92,0.95,0.0,No,No,No,Yes,No,No
1383639,-1.0,6.0,0.0,85.0,140.0,206.0,16.0,66.0,130.0,182.0,22.0,No,0.0,0.78,0.78,1.0,No,No,Yes,Yes,No,No
2895637,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,0.99,0.99,0.0,No,No,No,Yes,No,No
2041673,189.0,2.0,32.0,252.0,486.0,702.0,61.0,199.0,423.0,631.0,80.0,No,0.0,0.96,0.93,0.0,No,No,No,Yes,No,No
1471337,417.0,8.0,0.0,0.0,0.0,0.0,1.0,5.0,7.0,10.0,2.0,No,0.0,0.78,0.86,0.0,No,No,Yes,Yes,No,No
3129736,710.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,31.0,36.0,1.0,No,0.0,0.67,0.69,0.0,No,No,No,Yes,No,No
2154061,500.0,4.0,60.0,330.0,660.0,660.0,60.0,172.0,335.0,587.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
3219255,26.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
1607256,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,No,0.0,0.73,0.78,0.0,No,No,No,Yes,No,No
1786855,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
1913127,938.0,2.0,0.0,1590.0,2226.0,3591.0,437.0,1311.0,2272.0,3145.0,354.0,No,0.0,1.0,1.0,0.0,No,No,No,Yes,No,No
1363161,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,No,0.0,-99.0,-99.0,0.0,Yes,No,No,Yes,No,No
